product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,My first Kindle!,"Reviewed in the United States 🇺🇸 on January 13, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I was worried I would hate this. There is such a comforting and nostalgic feeling about holding a book in your hands, and I love collecting. I used to have a collection, but as I started moving around, I discovered a problem... packing and moving around books is a hellish nightmare. I've moved about 6 times in 3 years and I'll be moving again eventually. I didn't want to buy more books and was tired of moving my books halfway across the country, but I've missed reading! So, this was the next best option. A small device to carry all my books. I've donated most of my physical collection and I'm honestly happy I did. The Kindle is very lightweight and easy to hold. Perfect for reading at night which I often do. And the battery life is suspiciously good. My only issue is that clicking around the menu and library seems a bit slow to the electronics we are used to in our everyday life. But honestly, it's not that big of a deal. I even got the version with ads and I barely notice them. In fact they have suggested some good books. This has been a purchase I won't regret. And I'll appreciate it the next time I move, lmao.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Finally got the kindle,"Reviewed in the United States 🇺🇸 on February 6, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I finally did it and bought the kindle after much debate and tiring from reading on my phone, it was the best decision ever. It is so light, perfect size to hold and handle while also being easy to use. I heard good things about other e-reader options but ultimately went with the kindle and am so glad I did.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great for books,"Reviewed in the United States 🇺🇸 on March 13, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"It's great for reading books one page at a time, I would find it difficult to take notes, skip around, use as a school textbook or anything like that, but there is a basic bookmark feature. I find it helps me want to read more than I would a normal book. It's convenient, light, feels like I'm looking at paper, easy on the eyes, and helps me get into reading more for fun.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on April 5, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I worried looking at a screen for so long would hurt my eye, but it doesn't bother them. The battery life is amazing!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Up and running within minutes!,"Reviewed in the United States 🇺🇸 on March 18, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I just upgraded from a Kindle Paperwhite 3 and was surprised at how my new device model transitioned seamless and was up and running within minutes of opening the box.  Even though it's smaller and lighter in weight, the actual screen size is identical.  This lighter model is perfectly sized for travel and I can barely notice it when carrying in my purse.  Haven't noticed much difference in readability and price was higher than my original purchase.  But needless to say, it's been 8 years and with a little luck, I'll be using this reader 8 years from now!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Compact and lightweight,"Reviewed in the United States 🇺🇸 on March 21, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"My original kindle was no longer able to download books so I had to upgrade.  I really like the size of this one. It is very compact, lightweight and can easily fit in my smaller purse.  I did turn in my old kindle for a very small credit but they did give me like 20-30% off of this one so it was also a good price.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,LOVE,"Reviewed in the United States 🇺🇸 on January 29, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I DONT USE IT AS MUCH AS ID LIKE BUT IT IS AWESOME AND CONVENIENT! EASY TO USE AND SETUP. WILL BE MY MOST PRIZED POSSESION,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Nice and light,"Reviewed in the United States 🇺🇸 on February 1, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I love this new Kindle.  The website doesn't say so, but this is a Paperwhite.  The Kindle I had to replace was also a Paperwhite, but this one is so much lighter.  It's wonderful!  As for the rest -- it works well, does what it's supposed to do, and doesn't seem to have a battery problem.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Some controls are hard to find,"Reviewed in the United States 🇺🇸 on January 27, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,I'm a pretty tech savvy guy and I have had this kindle for a few weeks and I still have a hard time navigating it. The interface could be a little more user friendly or maybe some physical buttons would help.,2 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,The gift that keeps on giving,"Reviewed in the United States 🇺🇸 on February 21, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Purchased for our book loving son. It’s been a big hit,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very Happy Customer,"Reviewed in the United States 🇺🇸 on December 27, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This is the third Kindle I have owned, although I have not had it very long, it appears it will be the best one yet.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,SO FAR,"Reviewed in the United States 🇺🇸 on January 15, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,i also use my tablet to read. Both work well and thats the name of the game.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Amazing,"Reviewed in the United States 🇺🇸 on December 15, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,It's so small and lightweight and yet when you read it you don't realize how small it is it's amazing I love it,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"My ""Goldilocks"" Kindle","Reviewed in the United States 🇺🇸 on January 7, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"So, it's been a decade-plus: my stalwart Kindle Keyboard was finally giving up the proverbial ghost; Amazon was phasing out its 3G network for Kindle (because bye-bye 3G in general). The lack of built-in front-lighting had been bugging me for a while (and the Amazon-made cover with pull-out light was fair-to-middling at best), so it was clearly time for a replacement. The Oasis was, to me, needlessly expensive: a metal casing that was both cold to the touch (bad) and prone to scratches/dents/Et Cetera (worse); the Paperwhite Signature Edition seemed nice, but (1) was also pricey, (2) had almost too much storage at 32GB (whereas the 8GB ""standard"" Paperwhite was too little, and probably due for a product refresh anyway), and (3) that flush, ""bezelless"" screen…that would seem fabulous, right up to the moment you drop the thing and slide it, face-down, over something even mildly abrasive. And it's still a tad big, albeit smaller than my old Kindle.But: Amazon decided to upgrade the ""basic"" Kindle, simultaneously upping both the screen resolution (achieving essential parity with the Paperwhite) *and* storage capacity to a ""just-right"" 16GB. Combine this with a near-universally-pocketable size, while still offering a reasonably-sized 6"" screen, good front-lighting (yes, four lights, one for each side, is enough…I'm more concerned about evenness of illumination than sheer intensity, which in this case is also adequate to my eyes), and light weight, and I was sold. Yes, I paid for the ""privilege"" of not dealing with ads; yes, I *know* the ads are seen only on the lockscreen (and supposedly only relate to book ""recommendations"", but couldn't confirm that last bit). But  since I plan to keep this for hopefully as long as I did my old Kindle, I'd just as soon not deal with any of that, and decided I could deal with the $20 ""payoff"", if you will. The bottom line here is that you won't be missing much by choosing this Kindle over the pricier stuff (including the Scribe, unless you're into that sort of thing…). The smaller size of this Kindle is *very* much a plus, encouraging you to take it with you even if you have nothing more than an overcoat pocket to carry it in, because it'll most likely fit, and easily at that. Seriously recommended.",34 people found this helpful
