product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Nice,"Reviewed in the United States 🇺🇸 on January 22, 2022",Color: White | Style: Console,True,"I ordered this right before xmas expecting to be met with an out of stock response, but to my surpise I wasn't! It came faster than Santa's booty could ever hope to achieve too.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great value for the money,"Reviewed in the United States 🇺🇸 on January 22, 2022",Color: White | Style: Console,True,"Nintendo Switch is a nice system and great for kids because most of the titles are kid friendly.  Considering the last system I had was NES, this is a vast improvement.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"It is a very beautiful console, and it is ideal to get the best price","Reviewed in the United States 🇺🇸 on April 9, 2022",Color: White | Style: Console,True,"It is a very beautiful console, and it is ideal to get the best price",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Screen looks excellent,"Reviewed in the United States 🇺🇸 on January 7, 2022",Color: White | Style: Console,True,"Only thing I don’t like is u have to buy a expansion pack online after buying a 12 month subscription.I use it for my bedroom when I get bored, the screen looks real good. Excellent",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Best Console Ever!,"Reviewed in the United States 🇺🇸 on April 1, 2022",Color: White | Style: Console,True,This is a great switch! Big upgrade from the previous switches! And big screen too!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Battery life sucks,"Reviewed in the United States 🇺🇸 on May 21, 2022",Color: White | Style: Console,True,The fact it dies in under 2 hours in light use is concerning. Other than that the look and feel is more sleek in my opinion and i love how the screen looks.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,A great gaming system!,"Reviewed in the United States 🇺🇸 on April 8, 2022",Color: White | Style: Console,True,"I like everything about it, I’m going to use it as the main gaming system.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great Condition!,"Reviewed in the United States 🇺🇸 on February 26, 2022",Color: White | Style: Console,True,Oled Switch works perfectly for me in great condition!. Shipping time was way faster than I expected which was awesome!. All Around Excellent overall.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Cool,"Reviewed in the United States 🇺🇸 on May 22, 2022",Color: White | Style: Console,True,I like it. It’s a nice device,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,AMAZING!!!!!!!!,"Reviewed in the United States 🇺🇸 on March 15, 2022",Color: White | Style: Console,True,Absolutely happy with my purchase! So much fun and extremely extremely easy to set up and use and addicting!!!!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Loving the screen,"Reviewed in the United States 🇺🇸 on October 12, 2021",Color: Neon Blue and Red | Style: Console,True,I have the original Nintendo switch. I work full time and go to school full time so I figured I deserved an upgrade. I was lucky enough to get one through Amazon Friday. It arrived today. I’m very happy with it. The screen looks very crisp and the colors look nicer.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Absolutely love ❤️,"Reviewed in the United States 🇺🇸 on January 7, 2022",Color: Neon Blue and Red | Style: Console,True,I use the product every day it showed up earlier then expected and it was in brand new condition as it should be. I am very satisfied! I did also purchase the extra protection plan!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Got here in 3 days in the middle of December <333,"Reviewed in the United States 🇺🇸 on December 13, 2021",Color: White | Style: Console,True,Got exactly what I paid for and a lot faster than anticipated.  Was nervous first time buying from them but there was no damage to the box.  Very carefully handled and all around would buy from them again.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Lucky.,"Reviewed in the United States 🇺🇸 on January 27, 2022",Color: White | Style: Console,True,I got lucky and was able to purchase this for actual retail value (instead of from robot scalpers). Shipped quickly and arrived just as fast. Very happy with this purchase!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,It's very fun!,"Reviewed in the United States 🇺🇸 on March 21, 2022",Color: White | Style: Console,True,What I like about it is the screen.its huge! I would recommend it if you play handheld,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great Game System,"Reviewed in the United States 🇺🇸 on March 11, 2022",Color: White | Style: Console,True,Easy to setup and use although I haven't used it much but mainly bought it for my grandsons to use.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Better switch,"Reviewed in the United States 🇺🇸 on May 13, 2022",Color: White | Style: Console,True,Should've been the initial version of the switch.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Damaged box but everything else was in excelletn condition,"Reviewed in the United States 🇺🇸 on March 13, 2022",Color: Neon Blue and Red | Style: Console,True,The box was a little damaged but the actual console it's in excellent condition. All additional content was included,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,PERFECT,"Reviewed in the United States on January 28, 2022",Color: White | Style: Console,True,The OLED is absolutely amazing!!! I upgraded from the lite and the difference is outstanding I'm so so happy with it. The battery life improvement is also big!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,It works perfect and tech on time for my 9yo son’s birthday,"Reviewed in the United States on April 8, 2022",Color: White | Style: Console,True,It works perfect and tech on time for my 9yo son’s birthday,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Very Disappointing - Never Buying A Nintendo System Again,"Reviewed in the United States on January 21, 2022",Color: White | Style: Console,True,"I waited for months to get this and had alerts set up on Honey when it was back in stock. We were waiting out for the 4K system but decided to cave on the OLED to play Bayonetta 3 and Pokemon games. Finally was able to order one at the retail price in early December as a late Christmas gift to the family. It was a massive mistake. Once the item arrived, it was in a damaged box (not Amazon but Switch itself). No big deal, it seemed fine. At first, I was having a hard time getting on our network. Then it started having issues playing Let's Go Eevee. I was ready to give up on it and said to start a return in mid-January.Feeling guilty and not wanting to get out during bad weather, I thought I would give it another try. About halfway through playing Lets Go Eevee, the joycons started to stop working randomly. It would do basic up and down, but not right and left, and some of the other buttons were randomly not working.I was about to start a warranty claim until I noticed on the website that part of its 'subscriber' features also takes your saves hostage. You have to pay to send your saves to a new system through their 'cloud' feature. Never had we had a game system do this. We decided to give up and start the return process again between the hardware issues and this. After this, I don't think I will ever buy a Nintendo system again.",11 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love it.,"Reviewed in the United States on May 26, 2022",Color: White | Style: Console,True,"Love it, fast shipping.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Endless fun.,"Reviewed in the United States on June 15, 2022",Color: White | Style: Console,True,,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,These are used devices,"Reviewed in the United States on December 30, 2021",Color: White | Style: Console,True,"They really should disclose that these are used devices in the description. I received mine and there was an account already linked to it and storage used from their games…It even still had their credit card info still stored in the device. (Everything was deleted immediately, of course). I feel this is false advertising by omission. Gets 3 stars because it’s a functional device, but there’s been hundreds of hours clocked on this thing already. I’d recommend spending the extra 50-100 bucks for brand new.",4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Buena consola para entretenerse,"Reviewed in the United States on February 9, 2022",Color: Neon Blue and Red | Style: Console,True,"Me gusto mucho la Nintendo switch la recomiendo, es bien entretenida y me llego en 4 días hábiles de envío por eso le doy 5 estrellas:).",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Not 100%,"Reviewed in the United States on July 16, 2022",Color: White | Style: Console,True,The box was damaged so it made it look not good since it was a gift for my son.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love it,"Reviewed in the United States on May 1, 2022",Color: White | Style: Console,True,It’s way more better than the regular switch,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Delivered to a neighbor’s shed…..instead of my front door.,"Reviewed in the United States on May 1, 2022",Color: White | Style: Console,True,"Great product, very poor delivery.  If I hadn’t recognized my neighbors shed in the picture, I would have lost a $350 item.  Pure laziness on the Amazon driver.  I will count myself lucky.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,solid screen,"Reviewed in the United States 🇺🇸 on December 27, 2021",Color: White | Style: Console,True,I do not own the original switch to compare. But I can say this system is solid. The stand is improved along with the screen. All my games run smoothly and the graphics are vivid.,
